id,soldier_id,Date,company_id,cemetery_id,cwgc_id
1555,5414,1919-02-27,MPSC 3 MILITARY PRISON,326,4021094
1556,4554,1940-05-25,UNKNOWN,374,2280044
1557,4553,1942-01-21,18 DIV PRO COY,80,2821879
1558,4957,1915-10-28,MFP,479,683366
1559,4555,1943-03-02,NK,375,2407280
1560,4958,1918-11-05,MFP,539,4027555
1561,5281,1918-12-04,MFP,756,555891
1562,4556,1943-06-28,15 DIV PRO COY,376,2735896
1563,4557,1944-01-30,UNKNOWN,377,2949615
1564,4959,1918-03-12,MFP,263,635596
1565,5149,1942-01-18,UNKNOWN,677,2698931
1566,4558,1943-10-15,158 PRO COY,378,2451194
1567,4559,1943-11-08,18 DIV PRO COY,32,2195342
1568,5349,1946-10-29,64 (INDIAN) L OF C PRO COY,765,2597486
1569,4560,1942-04-25,226 PRO COY,379,1705927
1570,4960,1917-07-16,MFP,263,635628
1571,4563,1945-06-03,UNKNOWN,194,2191244
1572,4561,1942-04-27,76 TC COY,781,2413478
1573,4961,1917-07-09,MFP,62,631736
1574,4562,1943-06-14,SINGAPORE FORTRESS,9,2091572
1575,5240,1919-02-03,UNKNOWN,37,370859
1576,4564,1941-04-17,UNKNOWN,380,2349517
1577,4962,1917-10-09,MFP TC COY,589,140593
1578,4565,1940-11-07,55 DIV PRO COY,220,2932799
1579,5069,1920-03-26,UNKNOWN,294,391637
1580,4566,1940-09-10,UNKNOWN,381,2448149
1581,4567,1945-03-24,6 AIRBORNE DIV PRO,65,2046708
1582,4571,1944-08-04,16 TC COY,2,2341706
1583,4569,1945-11-22,25 TC  COY,382,1475325
1584,4572,1946-03-20,UNKNOWN,383,2433454
1585,4963,1919-01-06,MFP,592,475610
1586,4570,1944-07-21,53 DIV PRO COY,2,2341710
1587,4568,1944-03-20,MPSC,148,2816248
1588,4964,1918-08-25,MMP,597,583158
1589,4965,1918-11-22,MMP,828,372943
1590,4574,1945-03-26,2 DIV PRO COY,384,2181179
1591,4573,1945-02-26,24 TC  COY,306,2109356
1592,5124,1947-06-28,UNKNOWN,657,2700481
1593,4576,1940-09-17,UNKNOWN,386,2715286
1594,4967,1919-05-20,MMP,600,126923
1595,4577,1945-01-19,UNKNOWN,53,937175
1596,4575,1943-06-18,UNKNOWN,385,2407501
1597,4966,1917-08-21,MFP,599,369199
1598,4578,1943-09-20,18 DIV PRO COY,9,2091625
1599,5350,1946-11-29,5 INDIAN DIV PRO COY,765,2597550
1600,5257,1918-11-29,MFP.,744,393916
1601,4968,1918-11-26,MMP 37TH DIV,601,102340
1602,4969,1918-06-20,MFP,263,635699
1603,4580,1943-11-28,UNKNOWN,388,2435838
1604,5119,1947-09-29,UNKNOWN,652,2438930
1605,4971,1918-11-22,MFP,545,638162
1606,4581,1944-11-07,UNKNOWN,329,2659726
1607,4579,1941-06-11,UNKNOWN,387,2721795
1608,4970,1918-11-24,MFP,602,344685
1609,5292,1941-09-08,204 PRO COY,16,2212872
1610,5236,1918-03-02,MFP,728,393610
1611,4998,1944-11-15,MPSC,54,2220507
1612,4972,1918-03-15,MFP,603,258378
1613,5026,1947-03-01,PALESTINE COMMAND PRO COY,56,1155947
1614,5253,1920-12-19,MFP,742,344013
1615,4582,1942-03-29,UNKNOWN,389,2930802
1616,4973,1918-04-08,MMP,604,82081
1617,4997,1941-06-19,UNKNOWN,610,2735024
1618,4583,1943-08-17,18 DIV PRO COY,9,2091646
1619,159,1943-07-10,50 DIV PRO COY,164,2099101
1620,5056,1944-02-03,8 INDIAN DIV PRO COY,41,2215204
1621,4974,1918-10-28,MFP XIVTH CORPS,605,639691
1622,5224,1945-03-22,UNKNOWN,56,1155950
1623,5013,1941-06-05,MPSC,619,2408063
1624,4584,1944-07-04,MPSC,301,2113733
1625,5025,1947-08-21,6 AIRBORNE DIV PRO,56,1155951
1626,5088,1921-01-25,MFP,382,330907
1627,4588,1944-10-28,UNKNOWN,391,2034489
1628,4586,1944-07-04,43 DIV PRO COY,2,2341821
1629,5237,1920-12-05,MILITARY POLICE CORPS,729,661279
1630,5177,1944-06-29,UNKNOWN,698,2350598
1631,4976,1914-10-25,MMP,388,400726
1632,4587,1944-05-05,16 TC COY,390,2651778
1633,4585,1942-06-17,226 PRO COY,379,1705931
1634,4975,1918-10-11,MFP,485,384779
1635,4977,1915-11-03,MMP,737,110147
1636,4589,1940-06-01,3 DIV PRO COY,4,2767904
1637,4590,1945-04-07,SIB/CMP,831,2178622
1638,4634,1941-05-11,UNKNOWN,406,2723396
1639,4591,1942-11-22,Hong Kong Command,97,2815470
1640,5018,1944-07-05,UNKNOWN,622,2402702
1641,4592,1944-09-30,24 TC COY,392,2279237
1642,5359,1946-05-21,23 INDIAN DIV PRO COY,629,2171307
1643,4594,1945-11-07,21 AREA PRO COY,54,2220526
1644,5140,1946-06-21,6 ARMD DIV PRO COY,669,2451145
1645,4593,1942-11-27,UNKNOWN,216,2602239
1646,5078,1947-08-21,113 PRO COY,309,2101345
1647,4978,1919-03-30,MFP,606,395289
1648,4601,1944-10-14,UNKNOWN,359,2700447
1649,4599,1940-05-25,UNKNOWN,394,2276418
1650,5192,1945-06-25,UNKNOWN,711,2810413
1651,4597,1943-07-20,18 DIV PRO COY,9,2091697
1652,4595,1944-09-05,75 TC COY,238,2216308
1653,5197,1945-02-19,UNKNOWN,618,2403617
1654,4600,1941-10-08,UNKNOWN,66,2716993
1655,4598,1941-12-11,203 PRO COY,393,2114382
1656,4596,1943-07-28,18 DIV PRO COY,32,2195606
1657,4979,1916-04-17,MFP,438,356469
1658,5181,1943-06-01,UNKNOWN,702,2413306
1973,1549,1920-04-08,MMP,592,474793
1660,4602,1945-05-16,608 VP COY,65,2047031
1661,4981,1919-02-28,MMP 3RD TC SQN 2 ARMY,382,330956
1662,4606,1941-04-24,54 DIV PRO COY,369,2414133
1663,4604,1941-12-25,3 INDIAN CORPS PRO,777,2538606
1664,5173,1945-07-16,UNKNOWN,327,2736099
1665,5087,1920-09-24,2 SQN MMP,382,330948
1666,4607,1944-10-08,50 DIV PRO COY,215,2619415
1667,4605,1943-03-20,UNKNOWN,395,2437232
1668,5029,1946-06-19,23 INDIAN DIV PRO,629,2171328
1669,5225,1944-06-21,3 DIV PRO COY,29,2340358
1670,5415,1918-11-02,MPSC,280,2753933
1671,4603,1940-04-13,UNKNOWN,49,2846619
1672,5416,1916-12-20,MPSC POW CAMP FOUEN,482,522034
1673,4608,1945-05-20,247 PRO COY,34,2252762
1674,4609,1942-06-13,TC  COY,396,2706712
1675,4610,1942-11-27,3 DIV PRO COY,297,2718386
1676,4612,1940-08-08,UNKNOWN,796,2450913
1677,5226,1943-12-21,1 AIRBORNE DIV PRO,41,2215276
1678,4613,1942-10-01,61 DIV PRO COY,398,2457844
1679,4611,1944-11-27,73 TC COY,1,2256221
1680,4614,1942-07-25,UNKNOWN,399,2402783
1681,5168,1946-11-01,160 PRO COY,692,2710425
1682,4615,1944-01-17,115 PRO COY,135,2607000
1683,4616,1943-06-16,1 DIV PRO COY,103,2230205
1684,4617,1943-06-08,56 DIV PRO COY,12,2169420
1685,4982,1919-05-30,MFP,62,631881
1686,4983,1918-04-09,MFP,451,205266
1687,4619,1942-09-15,Hong Kong Command,97,2815484
1688,4986,1919-02-12,MFP,609,375240
1689,4984,1919-03-02,MFP,608,407898
1690,4620,1943-11-21,UNKNOWN,400,2706227
1691,4618,1943-06-27,UNKNOWN,12,2169423
1692,4985,1918-12-17,MMP,736,113933
1693,4621,1944-04-06,203 PRO COY,179,2114857
1694,4623,1943-05-06,6 ARMD DIV PRO COY,401,2197296
1695,4622,1944-07-05,UNKNOWN,51,2929522
1696,4987,1918-11-07,MFP,232,388943
1697,4988,1918-11-11,MFP,482,522159
1698,4626,1945-08-27,UNKNOWN,402,2763969
1699,4624,1944-02-02,UNKNOWN,109,2408203
1700,4625,1944-12-16,185 PORTS COY,1,2256232
1701,4628,1942-05-10,UNKNOWN,403,2709541
1702,4989,1918-11-08,MFP 14TH AREA COMD,807,390136
1703,4627,1943-04-30,UNKNOWN,401,2197304
1704,4629,1942-05-29,UNKNOWN,301,2114022
1705,5773,1943-08-18,L OF C PRO COY,32,2664953
1706,5774,1943-06-23,3 INDIAN CORPS PRO UNIT,234,2352509
1707,5785,1943-08-08,L OF C PRO COY,32,2665311
1708,5815,1943-07-05,L OF C PRO COY,32,2650134
2328,43298,1944-04-11,UNKNOWN,697,2432864
1710,5856,1943-05-09,L OF C PRO COY,777,2133849
1711,5866,1943-10-16,L OF C PRO COY,32,2823471
1712,5874,1943-12-08,SINGAPORE FORTRESS PRO COY,32,2823570
1713,5898,1942-01-29,SINGAPORE FORTRESS PRO COY,777,
1714,5907,1943-07-10,SOUTHERN AREA PRO COY,32,2233515
2135,1316,1919-03-20,MMP,995,376045
1717,6002,1943-06-19,L OF C PRO COY,234,2352813
1718,875,1943-09-07,11 (INDIAN) DIV PRO UNIT,9,2091398
1719,6005,1942-03-24,9 and 11 (Indian) Div Pro Coy's,80,
1720,6006,1942-01-23,UNKNOWN,777,
2364,43121,1943-08-18,11 (INDIAN) DIV PRO UNIT,32,2650212
1722,6018,1943-04-27,1 BASE PRO COY,62,2394184
1723,6030,1944-06-09,RAVC Attached No1 Dog Coy ,179,2114680
1725,6045,1942-09-07,33 INDIAN CORPS PRO COY,765,2582743
1727,6057,1973-05-30,178 (INVESTIGATIONS) PRO COY,981,
1728,6059,1951-03-14,UNKNOWN,382,
1729,6060,1924-11-21,British Army of the Rhine,382,
1730,6061,1923-08-08,British Army of the Rhine,382,
1731,6062,1924-10-24,British Army of the Rhine,382,
1732,6063,1950-09-29,British Army of the Rhine,382,
1733,6064,1992-02-14,UNKNOWN,845,
1734,6065,1980-04-05,174 PRO COY,966,
1735,6066,1952-03-03,UNKNOWN,460,
1736,6067,1958-09-27,227 GHQ Pro Coy,846,
1737,6068,1965-10-04,51 (GURKHA) INF BDE GP PRO COY,80,
1738,6069,1959-06-21,247 PRO COY,85,
1739,6070,1955-06-26,UNKNOWN,668,
1740,6071,1975-01-29,2 Regiment RMP,944,
1741,6072,1984-12-25,160 PRO COY,110,
1742,6073,1954-07-12,"618 SMPS, NAIROBI",1033,
1743,6074,1956-01-12,17 (Gurkha) Div Pro Coy,847,
1744,6075,1960-06-21,Cyprus District Pro Coy,1034,
1745,6076,1979-11-08,227 PRO COY,110,
1746,6077,1951-01-08,UNKNOWN,110,
1747,6078,1951-01-08,UNKNOWN,375,
1748,6079,1981-04-28,114 PRO COY,909,
1749,6080,1966-07-03,1 (BR) CORPS PRO COY,110,
1750,2173,1958-05-04,51 Brigade Pro Unit,846,
1751,6081,1949-10-07,UNKNOWN,979,
1752,6082,1991-09-19,175 Pro Coy,943,
1753,6083,1952-04-14,40 Inf Div Pro Coy,848,
1755,6085,1949-11-12,UNKNOWN,85,
1756,6086,2000-11-05,UNKNOWN,110,
1757,6087,1990-01-09,174 PRO COY,110,
1758,6088,1952-10-08,105 PRO COY,849,
1759,6089,1953-08-19,1 DOG COY,179,
1760,6090,1966-06-03,101 PRO COY,850,
1761,6091,1997-10-26,110 PRO COY,851,
1762,2363,1982-11-30,UNKNOWN,852,
1763,6092,1963-09-26,SIB FAR.E.L.F.,110,
1764,6093,1955-11-23,3 DIV PRO COY,846,
1765,6094,1988-09-07,110 PRO COY,110,
1766,6095,1953-09-27,Cyprus District Pro Coy,846,
1767,6096,1953-12-05,17 (Gurkha) Div Pro Coy,847,
1768,6097,1951-04-23,17 (Gurkha) Div Pro Coy,110,
1769,2164,1960-10-13,UNKNOWN,820,
1770,6098,1958-06-20,UNKNOWN,1035,
1771,6099,1978-04-19,165 PRO COY,110,
1772,6100,1972-07-20,48 (GURKHA) INF BDE PRO UNIT,110,
1773,6101,1975-01-15,247 PRO COY,110,
1774,6102,1956-05-09,UNKNOWN,909,
1775,6103,1965-12-27,247 PRO COY,110,
1776,6104,1951-12-03,"615 SMPS, EGYPT",301,
1777,6105,1969-02-15,UNKNOWN,110,
1778,6106,1991-11-11,163 (V) Pro Coy,110,
1779,6107,1952-08-12,200 Provost Company,855,
1780,6108,1984-07-26,160 PRO COY,1038,
1781,6109,1954-11-16,200 Provost Company,855,
1782,6110,1963-03-15,UNKNOWN,856,
1783,6111,1951-12-17,1 DIV PRO COY,393,
1784,6112,1971-08-21,UNKNOWN,692,
1785,6113,1976-04-17,UNKNOWN,857,
1786,6114,1979-07-06,UNKNOWN,110,
1787,6115,1951-09-12,227 GHQ Pro Coy,858,
2245,51212,1954-06-18,UNKNOWN,110,
1789,6117,1991-10-09,176 PRO COY,1067,
1790,6118,1967-03-06,17 DIV/MALAYA DISTRICT PRO COY,861,
1791,6119,1954-07-17,1 DIV PRO COY,301,
1792,6120,1989-01-08,175 Pro Coy,862,
1793,6121,1989-01-08,UNKNOWN,1048,
1794,6122,1957-12-26,Hong Kong Pro Coy,848,
1795,6123,1976-02-19,UNKNOWN,863,
1796,6124,1952-02-16,7 ARMD DIV PRO COY,864,
1797,6125,1980-08-11,UNKNOWN,110,
1798,6126,1960-03-03,UNKNOWN,866,
1799,6127,1973-02-11,1 Regiment RMP,1070,
1800,6128,1969-11-06,UNKNOWN,850,
1801,6129,1990-07-03,253 (V) Pro Coy,110,
1802,6130,1990-05-29,London District Pro Coy,867,
1803,6131,1984-12-11,UNKNOWN,868,
1804,6132,1977-12-04,UNKNOWN,869,
1805,6133,1971-03-01,3 DIV PRO COY,692,
1806,6134,1999-02-10,UNKNOWN,870,
1807,6135,1956-05-19,3 DIV PRO COY,846,
1808,6136,1948-12-03,UNKNOWN,640,
1809,6137,1951-08-05,HQ British Commonwealth Forces Korea,871,
1810,6138,1952-01-27,UNKNOWN,909,
2246,28067,1950-09-01,UNKNOWN,110,
1812,6140,1958-12-15,227 GHQ Pro Coy,846,
1813,6141,1958-12-15,UNKNOWN,166,
1814,6142,1948-01-20,UNKNOWN,847,
1815,6143,1990-01-29,ACIO WESTON-SUPER-MARE,1042,
1816,6144,1950-09-29,UNKNOWN,166,
1817,6145,1978-04-19,UNKNOWN,874,
1818,6146,1965-12-27,247 PRO COY,110,
1819,6147,1969-07-23,UNKNOWN,1045,
1820,6148,1961-02-18,UNKNOWN,875,
1821,6149,1985-10-08,101 PRO COY,850,
1822,6150,1992-08-12,173 Pro Coy,899,
1823,6151,1982-10-18,UNKNOWN,876,
1824,6152,1953-08-19,UNKNOWN,909,
1825,6153,1953-04-25,London District Pro Coy,877,
1826,6154,1953-12-04,17 (Gurkha) Div Pro Coy,855,
1827,6155,1984-09-22,253 (V) Pro Coy,110,
1828,6156,1966-10-05,1 (BR) CORPS PRO COY,909,
1829,6157,1997-09-03,176 PRO COY,951,
1830,6158,1977-11-08,174 PRO COY,997,
1831,6159,1993-11-01,156 PRO COY,1062,
1832,6160,1974-02-20,2 Regiment RMP,110,
1833,6161,1948-06-15,UNKNOWN,208,
1834,6162,1957-07-17,4 DIV PRO COY,909,
1835,6163,1983-08-13,UNKNOWN,880,
1836,6164,1948-04-08,UNKNOWN,235,
1837,6165,1953-12-18,200 PRO COY,855,
1838,6166,1953-12-18,17 (Gurkha) Div Pro Coy,881,
1839,6167,1948-05-07,211 PRO COY,846,
1840,6168,1952-09-28,227 GHQ Pro Coy,858,
1841,6169,1974-02-20,2 Regiment RMP,977,
1842,6170,1983-04-12,115 PRO COY,110,
1843,6171,1983-06-09,UNKNOWN,110,
1844,6172,1985-02-05,"1 ARMD DIV, VERDEN",692,
1845,6173,1988-07-07,164 (V) PRO COY,110,
1846,6174,1960-06-21,Cyprus District Pro Coy,883,
1847,6175,1986-04-15,DRUG INTELLIGENCE TEAM BAOR,110,
1848,6176,1981-05-17,UNKNOWN,110,
1849,6177,1957-07-17,51 Brigade Pro Unit,846,
1850,6178,1964-03-07,Depot & Trg Est RMP,110,
1851,6179,1982-04-09,UNKNOWN,110,
1852,6180,1948-06-23,2 DIV PRO COY,166,
1853,6181,1952-04-13,11 ARMD DIV PRO COY,85,
1854,6182,1951-05-09,UNKNOWN,110,
1855,6183,1954-06-19,UNKNOWN,148,
1856,6184,1973-05-30,178 (INVESTIGATIONS) PRO COY,886,
1857,6185,1977-07-13,UNKNOWN,110,
1858,6186,1954-04-07,247 PRO COY,85,
1859,6187,1952-12-25,40 Inf Div Pro Coy,855,
1860,6188,1977-10-19,UNKNOWN,110,
1861,6189,1977-03-30,UNKNOWN,110,
1862,6190,1984-03-27,178 (INVESTIGATIONS) PRO COY,942,
1863,6191,1964-10-15,7 ARMD BDE GP PRO UNIT,110,
1864,6192,1954-03-26,26 Section SIB,301,
1865,6193,1953-08-11,203 PRO COY,179,
1866,6194,1937-04-13,UNKNOWN,97,
1867,6195,1988-08-22,London District Pro Coy,110,
1868,6196,1991-08-17,115 PRO COY,1050,
2286,3066,2002-12-04,UNKNOWN,1069,
1870,6198,1956-04-23,10 ARMD DIV PRO COY,846,
1871,6199,1965-03-15,UNKNOWN,110,
1872,6200,1948-11-26,UNKNOWN,617,
1873,6201,1961-12-07,UNKNOWN,847,
1912,6202,1979-01-24,1 Regiment RMP,110,
1875,6203,1958-10-25,D & T E RMP,51,
1876,6204,1976-06-24,UNKNOWN,110,
1877,6205,1990-12-22,RMP TRAINING CENTRE,110,
1878,6206,1981-05-16,UNKNOWN,1052,
1879,6207,1966-03-31,HQ P & SS ARMY ELEMENT ADEN,898,
1880,6208,1982-06-16,252 Pro Coy TA,110,
1881,6209,1952-12-25,40 Inf Div Pro Coy,855,
1882,6210,1993-11-20,UNKNOWN,1053,
1883,6211,1953-02-01,193 (PORTS) PRO COY,668,
1884,6212,1991-01-22,203 PRO COY,955,
1885,6213,1955-06-07,1 DIV PRO COY,846,
1886,6214,1966-09-14,247 PRO COY,85,
1887,6215,1948-11-14,200 PRO COY,634,
1888,6216,1951-07-22,262 PRO COY,148,
1889,6217,1968-10-19,1 PARA PRO SECT T & AVR,110,
1890,6218,1958-05-04,51 Brigade Pro Unit,846,
1891,6219,1967-02-25,1 (BR) CORPS PRO COY,1054,
1892,6220,2001-04-09,UNKNOWN,1081,
1893,6223,1960-12-20,UNKNOWN,85,
1894,6224,1954-09-03,160 PRO COY,692,
1895,6225,1977-01-14,UNKNOWN,110,
1896,2146,1956-03-21,3 DIV PRO COY,846,
1897,6226,1972-01-03,UNKNOWN,110,
1898,6227,1981-11-15,111 PRO COY,1059,
1899,6228,1986-11-15,RMP TRAINING CENTRE,110,
1900,6229,1991-01-06,114 PRO COY,894,
1901,6230,1973-05-18,UNKNOWN,895,
1934,6262,1990-11-25,156 PRO COY,978,
1902,6231,1993-07-19,243 (V) PRO COY,110,
1904,6233,1978-01-11,UNKNOWN,110,
1905,6234,1958-11-06,101 PRO COY,1082,
1906,6235,1964-03-14,UNKNOWN,110,
1907,6236,1951-11-11,UNKNOWN,1031,
1908,6237,1952-09-17,2 DIV PRO COY,110,
1909,6238,1955-10-14,UNKNOWN,110,
1910,6239,1956-04-30,152 PRO COY,1036,
1911,6240,1958-11-02,SHAPE PRO COY,365,
1913,6241,1955-02-11,UNKNOWN,979,
1914,6242,1955-01-11,1 DOG COY,1039,
1915,6243,1953-07-21,150 PRO COY,24,
2259,51324,1942-09-26,11 (INDIAN) DIV PRO UNIT,1061,2221165
1917,6245,1958-01-18,D & T E RMP,411,
1918,6246,1954-07-26,UNKNOWN,110,
1919,6247,1956-01-11,6 ARMD DIV PRO COY,110,
1920,6248,1958-10-20,158 PRO COY,57,
1921,6249,1954-12-18,156 PRO COY,1049,
1922,6250,1977-01-14,UNKNOWN,110,
1923,6251,1966-02-12,54 DIV/DIST PRO COY TA,110,
1924,6252,1953-09-24,169 PRO COY,110,
1925,6253,1959-12-28,70 SECT SIB,909,
1926,6254,1976-06-04,1 Regiment RMP,965,
1927,6255,1955-11-13,London District Pro Coy,1055,
1928,6256,1968-05-20,50 DIV PRO COY,110,
1929,6257,1952-08-09,192 PRO COY,1058,
1930,6258,1958-12-30,54 DIV PRO COY,110,
1931,6259,1969-03-16,UNKNOWN,110,
1932,6260,1976-11-24,102 PRO COY,1064,
1933,6261,1989-01-09,UNKNOWN,110,
1935,6263,1950-10-24,D & T E RMP,110,
1936,6264,1952-09-08,17 (Gurkha) Div Pro Coy,110,
1937,6265,1953-03-18,194 Pro Coy,110,
1938,6266,1953-08-15,3 PORTS PRO COY AER,110,
1939,6267,1956-11-13,107 (ULSTER) IND INF BDE GROUP,1032,
1940,6268,1952-12-24,Singapore Guard Regiment RMP.,110,
1941,6270,1972-08-15,115 PRO COY,110,
1942,6276,1917-08-21,APM 54 DIVISION,897,
1943,6283,2003-06-24,156 PRO COY,57,
1944,6284,2003-06-24,156 PRO COY,949,
1945,6285,2003-06-24,156 PRO COY,668,
1946,6286,2003-06-24,156 PRO COY,963,
1947,6287,2003-06-24,156 PRO COY,316,
1948,6288,2003-06-24,156 PRO COY,902,
1949,6289,2003-08-23,150 PRO COY,954,
1950,6290,2003-08-23,116 PRO COY,961,
1951,3177,2003-08-23,150 PRO COY,953,
1952,6291,2007-07-07,158 PRO COY,959,
1953,3393,2004-10-31,72 SIS SIB,958,
1954,6292,2005-10-15,61 Section SIB,1046,
1955,6293,2009-05-07,173 Pro Coy,957,
1956,6294,2009-10-22,WEAPON INTELLIGENCE COY,962,
1957,6295,2009-11-03,116 PRO COY,950,
2247,34177,1955-09-20,MPSC,668,
1959,6297,2009-11-18,160 PRO COY,1044,
1960,6298,2009-12-20,160 PRO COY,960,
1961,6299,2007-05-30,REGIONAL COMMAND (SOUTH),904,
1964,6322,1945-04-14,82 L OF C PRO UNIT,905,
1965,6323,1945-03-03,8 INDIAN DIV PRO COY,906,2223229
1966,6324,1943-10-09,3 INDIAN CORPS PRO,32,2823564
1967,6325,1942-12-07,UNKNOWN,32,2665326
1968,6328,1942-07-08,3 INDIAN CORPS PRO,80,2053506
1969,6329,1943-10-05,Changi Prison,80,2053758
1971,974,1916-04-11,4 DIVISION,506,75300
1976,6336,1917-01-17,19 DIVISION,684,75227822
1977,6337,1953-08-17,UNKNOWN,909,
1978,6347,1900-01-28,SOUTH AFRICAN FIELD FORCE,911,
2137,6348,1900-04-18,MFP.,586,
1980,6351,1901-09-30,SOUTH AFRICAN FIELD FORCE,913,
1981,6352,1900-02-23,MMP,914,
1982,6353,1900-06-16,SOUTH AFRICAN FIELD FORCE,915,
1983,6355,1919-08-03,UNKNOWN,110,
1984,6711,1900-04-11,MFP,917,
1985,6682,1902-06-03,UNKNOWN,916,
1987,7924,1952-02-28,52 MILITARY PRISON & DETENTION BARRACKS,301,
1988,7925,1951-08-04,52 MILITARY PRISON & DETENTION BARRACKS,301,
1989,3734,1920-11-02,UNKNOWN,755,428066
1990,7929,1946-07-19,UNKNOWN,206,2836129
2268,5869,1944-09-21,CMP,777,2136497
1992,7947,1942-10-30,UNKNOWN,640,2216806
1993,7948,1941-03-19,East African Corps of Military Police,86,2161025
1994,7949,1943-06-27,East African Corps of Military Police,86,2160387
1995,7950,1944-05-28,East African Corps of Military Police,86,2157466
1996,7951,1946-04-27,East African Corps of Military Police,86,2160179
1997,7952,1943-12-18,East African Corps of Military Police,824,2155695
1998,7953,1945-06-15,CEYLON CORPS OF MILITARY POLICE,824,2155752
1999,7954,1947-01-18,CEYLON CORPS OF MILITARY POLICE,627,2111938
2000,6999,1928-08-09,MMP,926,
2116,32113,1905-03-09,UNKNOWN,1072,
2059,4673,1917-03-01,UNKNOWN,545,627672
2001,2013,1945-04-24,94 BEACH MAINTENANCE) PRO UNIT,33,2084180
2329,55368,1943-10-28,UNKNOWN,172,2177620
2002,11866,1916-07-23,UNKNOWN,308,126353
2003,11997,1916-11-14,,923,1543340
2004,12126,1949-04-24,UNKNOWN,855,
2005,12127,1954-03-04,UNKNOWN,110,
2006,12903,1918-08-30,UNKNOWN,924,250117
2007,12904,1918-08-29,UNKNOWN,925,303822
2008,13181,1917-05-19,UNKNOWN,558,51797
2009,13702,1918-08-18,UNKNOWN,496,2942135
2010,1074,1919-02-08,UNKNOWN,927,407054
2011,14545,1917-04-28,UNKNOWN,929,637111
2012,15008,1918-10-03,UNKNOWN,222,469224
2013,15203,1918-09-09,UNKNOWN,930,118956
2014,15258,1918-08-27,UNKNOWN,931,306808
2015,15649,1916-09-16,UNKNOWN,923,793510
2016,16342,1919-03-24,4 TRAFFIC CONTROL SQUADRON,382,901955
2017,13032,1931-11-14,UNKNOWN,932,
2018,16972,1918-07-29,,980,1759104
2019,17590,1917-04-21,UNKNOWN,841,1657616
2020,17652,1948-08-21,UNKNOWN,110,
2021,17926,1915-06-15,UNKNOWN,479,688874
2022,18130,1941-04-12,"""E"" GROUP TRAFFIC CONTROL",933,2839339
2023,18265,1943-08-30,18 DIV PRO COY,9,2088719
2024,18325,1943-12-11,18 DIV PRO COY,9,209097
2025,19167,1918-10-04,UNKNOWN,934,182413
2026,19393,1918-09-01,UNKNOWN,937,553830
2027,19463,1915-01-25,UNKNOWN,566,2948143
2028,20305,1918-04-02,UNKNOWN,490,1588032
2029,20572,1918-08-22,UNKNOWN,938,280602
2030,20933,1917-10-09,UNKNOWN,939,459382
2031,21350,1918-10-10,UNKNOWN,940,529048
2032,21564,1918-11-07,UNKNOWN,941,308222
2033,22097,1917-01-14,NORTH STAFFORDSHIRE REGT,945,68332
2034,22134,1916-07-28,UNKNOWN,557,202328
2035,22370,1994-09-09,UNKNOWN,692,
2036,14579,1918-09-11,UNKNOWN,948,338108
2037,10559,1916-11-08,UNKNOWN,923,772184
2038,10650,1918-07-28,UNKNOWN,464,433789
2039,648,1976-04-23,UNKNOWN,51,
2040,22529,1976-08-28,CHELSEA HOSPITAL,51,
2041,22530,1972-03-20,CHELSEA HOSPITAL,51,
2042,22541,1918-03-22,UNKNOWN,929,783233
2257,51218,1952-04-27,UNKNOWN,110,
2044,2818,1948-09-25,105 PRO COY,849,
2045,22590,1949-07-31,247 PRO COY,85,
2046,22591,1949-09-12,194 Pro Coy,235,
2047,22592,1950-03-21,59 PRO COY,235,
2048,22593,1953-07-24,204 PRO COY,179,
2049,22594,1954-11-20,194 Pro Coy,235,
2050,22595,1957-11-12,107 (ULSTER) IND INF BDE GROUP,110,
2051,22596,1960-09-19,51 (Highland) Div Pro Coy TA,110,
2052,22597,1963-04-02,20 ARMD BDE PRO UNIT,909,
2053,22598,1971-10-29,7 ARMD BDE GP PRO UNIT,909,
2054,22599,1973-01-01,3 DIV PRO COY,692,
2055,22600,1973-02-28,111 PRO COY,110,
2056,22601,1975-01-12,London District Pro Coy,964,
2057,22602,1975-03-25,1 Regiment RMP,110,
2252,6139,1975-01-21,175 Pro Coy,1041,
2060,22639,1944-12-05,4 INDIAN DIV PRO COY,764,2106225
2061,22754,1917-11-06,4 TRAFFIC CONTROL SQUADRON,434,98983
2062,22756,1917-08-25,4 DISMOUNTED TRAFFIC CONTROL UNIT,535,90235
2063,22757,1917-08-25,4 DISMOUNTED TRAFFIC CONTROL UNIT,535,89890
2064,22758,1917-08-25,4 TRAFFIC CONTROL SQUADRON,535,89490
2065,22826,1899-01-01,UNKNOWN,967,1739456
2066,22837,1917-05-12,UNKNOWN,558,996190
2067,13036,1934-07-15,UNKNOWN,57,
2068,23080,1942-12-14,UNKNOWN,420,2173262
2069,26979,1944-02-16,335 COMPANY VP CMP,968,2716417
2070,26980,1943-12-05,336 COY VP. CMP.,969,2358773
2071,29041,1951-07-07,MPSC,909,
2072,11415,1920-05-20,MMP,737,
2073,29906,1943-11-20,UNKNOWN,86,2160633
2074,29907,1942-09-28,East African Corps of Military Police,86,2160629
2075,29908,1945-11-09,East African Corps of Military Police,86,2160389
2076,29909,1944-08-28,East African Corps of Military Police,86,2160159
2077,29910,1945-03-03,East African Corps of Military Police,86,2161000
2078,29911,1945-08-11,East African Corps of Military Police,86,2157890
